Timestamp	GPU Usage Percentage	GPU Total Mem Usage	GPU Total Mem Usage Percentage	Process Mem Usage
1626532337.562339	77	3609	45.23	
1626532337.58596	77	3609	45.23	
1626532337.6096058	77	3609	45.23	
1626532337.6352692	77	3609	45.23	
1626532337.6587691	77	3609	45.23	
1626532337.6832316	77	3609	45.23	
1626532337.7067137	77	3609	45.23	
1626532337.7301106	77	3609	45.23	
1626532337.75526	77	3087	38.69	
1626532337.7802331	77	3089	38.71	
1626532337.8037133	77	3089	38.71	
1626532337.827606	77	3089	38.71	
1626532337.850959	77	3089	38.71	
1626532337.8774784	77	4865	60.97	
1626532337.9051561	77	4865	60.97	
1626532337.9287932	77	4865	60.97	
1626532337.9525325	77	4865	60.97	
1626532337.9778283	77	4865	60.97	
1626532338.0077872	77	4865	60.97	
1626532338.0314875	77	4865	60.97	
1626532338.0549502	76	4865	60.97	
1626532338.0795696	76	4865	60.97	
1626532338.106357	76	4865	60.97	
1626532338.1298723	76	4865	60.97	
1626532338.1529953	76	4865	60.97	
1626532338.1774275	76	4865	60.97	
1626532338.2031565	76	4865	60.97	
1626532338.2277567	76	4865	60.97	
1626532338.2518475	76	4865	60.97	
1626532338.2754478	76	4865	60.97	
1626532338.2988074	76	4865	60.97	
1626532338.3231819	76	4865	60.97	
1626532338.3506413	76	4865	60.97	
1626532338.3741465	76	4865	60.97	
1626532338.419598	76	4865	60.97	
1626532338.448421	76	4865	60.97	
1626532338.4885683	76	4865	60.97	
1626532338.5193796	76	4865	60.97	
1626532338.542692	76	4865	60.97	
1626532338.5661538	76	4865	60.97	
1626532338.5906332	76	4865	60.97	
1626532338.6178327	76	4865	60.97	
1626532338.642063	76	4865	60.97	
1626532338.6662197	76	3249	40.72	
1626532338.6899762	76	3255	40.79	
1626532338.715561	76	3255	40.79	
1626532338.739031	76	3255	40.79	
1626532338.7634428	76	3697	46.33	
1626532338.7884111	76	3763	47.16	
1626532338.812163	76	3763	47.16	
1626532338.8376691	76	3763	47.16	
1626532338.8616633	76	3763	47.16	
1626532338.885251	76	3763	47.16	
1626532338.9087327	76	3763	47.16	
1626532338.932168	76	3763	47.16	
1626532338.9573603	76	3763	47.16	
1626532338.9810567	76	3731	46.76	
1626532339.0048716	76	3309	41.47	
1626532339.0285006	76	3311	41.5	
1626532339.052134	76	3311	41.5	
1626532339.0809047	81	3311	41.5	
1626532339.1055102	81	3679	46.11	
1626532339.1294842	81	5033	63.08	
1626532339.153096	81	5033	63.08	
1626532339.1772175	81	5033	63.08	
1626532339.2041094	81	5033	63.08	
1626532339.2281458	81	5033	63.08	
1626532339.2513466	81	5033	63.08	
1626532339.2748818	81	5033	63.08	
1626532339.2993433	81	5033	63.08	
1626532339.3299904	81	5033	63.08	
1626532339.3538516	81	5033	63.08	
1626532339.3772798	81	5033	63.08	
1626532339.4016838	81	5033	63.08	
1626532339.4282258	81	5033	63.08	
1626532339.4521444	81	5033	63.08	
1626532339.4752545	81	5033	63.08	
1626532339.4990525	81	5033	63.08	
1626532339.523688	81	5033	63.08	
1626532339.5535078	81	5033	63.08	
1626532339.5769653	81	5033	63.08	
1626532339.601504	81	5033	63.08	
1626532339.6256888	81	5033	63.08	
1626532339.6564834	81	5033	63.08	
1626532339.6801152	81	5033	63.08	
1626532339.703334	81	5033	63.08	
1626532339.7272859	81	5033	63.08	
1626532339.7542567	81	5033	63.08	
1626532339.7794962	81	5033	63.08	
1626532339.8027453	81	5033	63.08	
1626532339.8262908	81	5033	63.08	
1626532339.8513534	81	5033	63.08	
1626532339.8818245	81	5033	63.08	
1626532339.905851	81	3563	44.65	
1626532339.930295	81	3567	44.7	
1626532339.9606466	81	3567	44.7	
1626532339.984015	81	3567	44.7	
1626532340.0101373	81	3905	48.94	
1626532340.0358634	81	3917	49.09	
1626532340.059499	81	3917	49.09	
1626532340.0828896	83	3917	49.09	
1626532340.1064138	83	3917	49.09	
1626532340.129818	83	3917	49.09	
1626532340.1552525	83	3917	49.09	
1626532340.1794744	83	3917	49.09	
1626532340.203015	83	3917	49.09	
1626532340.226694	83	3601	45.13	
1626532340.2511227	83	3603	45.16	
1626532340.2765064	83	3603	45.16	
1626532340.301174	83	3603	45.16	
1626532340.324544	83	3603	45.16	
1626532340.349939	83	5211	65.31	
1626532340.3741658	83	5211	65.31	
1626532340.399432	83	5211	65.31	
1626532340.426736	83	5211	65.31	
1626532340.4503515	83	5211	65.31	
1626532340.473766	83	5211	65.31	
1626532340.49861	83	5211	65.31	
1626532340.52838	83	5211	65.31	
1626532340.551677	83	5211	65.31	
1626532340.5755262	83	5211	65.31	
1626532340.6001945	83	5211	65.31	
1626532340.630671	83	5211	65.31	
1626532340.6545296	83	5211	65.31	
1626532340.6783106	83	5211	65.31	
1626532340.7032442	83	5211	65.31	
1626532340.732051	83	5211	65.31	
1626532340.7555983	83	5211	65.31	
1626532340.7791045	83	5211	65.31	
1626532340.8030784	83	5211	65.31	
1626532340.8285522	83	5211	65.31	
1626532340.8541243	83	5211	65.31	
1626532340.877334	83	5211	65.31	
1626532340.9009619	83	5211	65.31	
1626532340.9252598	83	5211	65.31	
1626532340.9561357	83	5211	65.31	
1626532340.9798071	83	5211	65.31	
1626532341.0034394	83	5211	65.31	
1626532341.0278897	83	5211	65.31	
1626532341.058153	83	5211	65.31	
1626532341.081993	83	5211	65.31	
1626532341.105203	85	5211	65.31	
1626532341.12947	85	3741	46.89	
1626532341.1569066	85	3741	46.89	
1626532341.1807775	85	3741	46.89	
1626532341.2048962	85	3741	46.89	
1626532341.228825	85	3741	46.89	
1626532341.2548218	85	3741	46.89	
1626532341.2784681	85	3741	46.89	
1626532341.3022444	85	3741	46.89	
1626532341.3262208	85	3741	46.89	
1626532341.34938	85	3738	46.85	
1626532341.3740797	85	3738	46.85	
1626532341.3990977	85	3738	46.85	
1626532341.422598	85	3738	46.85	
1626532341.4955277	85	3738	46.85	
1626532341.5198476	85	1733	21.72	
1626532341.5430846	85	1733	21.72	
1626532341.567139	85	1733	21.72	
1626532341.5925808	85	1733	21.72	
1626532341.6220396	85	1733	21.72	
1626532341.6471448	85	1733	21.72	
1626532341.6710343	85	1733	21.72	
1626532341.6946003	85	1733	21.72	
1626532341.722367	85	1733	21.72	
1626532341.7596397	85	1733	21.72	
1626532341.7984512	85	1733	21.72	
1626532341.836939	85	1733	21.72	
1626532341.8751678	85	1733	21.72	
1626532341.9133065	85	1733	21.72	
1626532341.9515855	85	1733	21.72	
1626532341.9898481	85	1733	21.72	
1626532342.0284493	85	1733	21.72	
1626532342.0590096	85	1733	21.72	
1626532342.0833151	85	1733	21.72	
1626532342.1096385	10	1733	21.72	
1626532342.1455228	10	1733	21.72	
1626532342.1752162	10	1733	21.72	
1626532342.2004616	10	1733	21.72	
1626532342.227457	10	1733	21.72	
1626532342.2648573	10	1733	21.72	
1626532342.3047366	10	1733	21.72	
1626532342.3440604	10	1733	21.72	
1626532342.3839002	10	1733	21.72	
1626532342.4143994	10	1733	21.72	
1626532342.4417806	10	1733	21.72	
1626532342.467481	10	1733	21.72	
1626532342.4975462	10	1733	21.72	
1626532342.529938	10	1733	21.72	
1626532342.5668435	10	1733	21.72	
1626532342.5959032	10	1733	21.72	
1626532342.6201582	10	1733	21.72	
1626532342.6472192	10	1733	21.72	
1626532342.6711886	10	1733	21.72	
1626532342.6980824	10	1733	21.72	
1626532342.7280178	10	1733	21.72	
1626532342.751411	10	1733	21.72	
1626532342.777305	10	1733	21.72	
1626532342.810171	10	1733	21.72	
1626532342.843773	10	1733	21.72	
1626532342.877353	10	1733	21.72	
1626532342.9135733	10	1733	21.72	
1626532342.9486759	10	1733	21.72	
1626532342.9823933	10	1733	21.72	
1626532343.0162027	10	1733	21.72	
1626532343.058105	10	1733	21.72	
1626532343.0893145	10	1733	21.72	
1626532343.119192	0	1733	21.72	
1626532343.1512437	0	1733	21.72	
1626532343.1753747	0	1733	21.72	
1626532343.1994398	0	1733	21.72	
1626532343.2258549	0	1733	21.72	
1626532343.256431	0	1733	21.72	
1626532343.2867455	0	1733	21.72	
1626532343.3251276	0	1733	21.72	
1626532343.3634942	0	1733	21.72	
1626532343.402057	0	1733	21.72	
1626532343.4417262	0	1733	21.72	
1626532343.4822173	0	1733	21.72	
1626532343.5169475	0	1733	21.72	
1626532343.5593398	0	1733	21.72	
1626532343.6008446	0	1733	21.72	
1626532343.6405678	0	1733	21.72	
1626532343.6860042	0	1733	21.72	
1626532343.7105708	0	1733	21.72	
1626532343.7447908	0	1733	21.72	
1626532343.7686696	0	1733	21.72	
1626532343.794932	0	1733	21.72	
1626532343.824278	0	1733	21.72	
1626532343.8482955	0	1733	21.72	
1626532343.8745005	0	1733	21.72	
1626532343.9080505	0	1733	21.72	
1626532343.948956	0	1733	21.72	
1626532343.9894054	0	1733	21.72	
1626532344.0283408	0	1733	21.72	
1626532344.0696108	0	1733	21.72	
1626532344.1108208	0	1733	21.72	
1626532344.1508968	0	1733	21.72	
1626532344.191322	0	1733	21.72	
1626532344.2305284	0	1733	21.72	
